id,title,neighborhood,type,price_per_night,price_total_xaf,rating,reviews,occupancy_rate,monthly_revenue,superhost,source,scraped_at
DLA-0895,Appartement entier - Makepe,Makepe,Appartement entier,19500.0,,3.91,123,0.76,444600,False,simulated,2026-06-08T22:46:06.067215
DLA-0896,Appartement entier - Bonanjo,Bonanjo,Appartement entier,47500.0,,4.43,44,0.63,897750,False,simulated,2026-06-08T22:46:06.067226
DLA-0897,Chambre privee - Bonanjo,Bonanjo,Chambre privee,59000.0,,4.07,164,0.56,991200,True,simulated,2026-06-08T22:46:06.067236
DLA-0898,Villa - Bonanjo,Bonanjo,Villa,56500.0,,4.43,151,0.46,779700,False,simulated,2026-06-08T22:46:06.067246
DLA-0899,Appartement entier - Makepe,Makepe,Appartement entier,15500.0,,4.48,40,0.8,372000,False,simulated,2026-06-08T22:46:06.067256
DLA-0900,Chambre privee - Logbessou,Logbessou,Chambre privee,28000.0,,4.55,113,0.85,714000,False,simulated,2026-06-08T22:46:06.067264
DLA-0901,Studio - Makepe,Makepe,Studio,13500.0,,4.72,164,0.68,275400,True,simulated,2026-06-08T22:46:06.067275
DLA-0902,Chambre privee - Bali,Bali,Chambre privee,47500.0,,4.75,192,0.53,755250,True,simulated,2026-06-08T22:46:06.067284
DLA-0903,Chambre privee - Makepe,Makepe,Chambre privee,22500.0,,4.96,169,0.5,337500,True,simulated,2026-06-08T22:46:06.067293
DLA-0904,Appartement entier - Bonanjo,Bonanjo,Appartement entier,52500.0,,3.95,164,0.48,756000,False,simulated,2026-06-08T22:46:06.067303
DLA-0905,Appartement entier - Akwa,Akwa,Appartement entier,40000.0,,3.84,80,0.49,588000,False,simulated,2026-06-08T22:46:06.067314
DLA-0906,Appartement entier - Bonanjo,Bonanjo,Appartement entier,65000.0,,4.61,19,0.72,1404000,False,simulated,2026-06-08T22:46:06.067326
DLA-0907,Chambre privee - Logbessou,Logbessou,Chambre privee,21000.0,,4.25,85,0.7,441000,False,simulated,2026-06-08T22:46:06.067336
DLA-0908,Appartement entier - Akwa,Akwa,Appartement entier,22500.0,,4.51,164,0.53,357750,False,simulated,2026-06-08T22:46:06.067347
DLA-0909,Chambre privee - New Bell,New Bell,Chambre privee,14500.0,,4.14,23,0.62,269700,False,simulated,2026-06-08T22:46:06.067357
DLA-0910,Chambre privee - Deido,Deido,Chambre privee,18000.0,,4.06,34,0.78,421200,False,simulated,2026-06-08T22:46:06.067366
DLA-0911,Appartement entier - Makepe,Makepe,Appartement entier,22500.0,,4.54,175,0.7,472500,False,simulated,2026-06-08T22:46:06.067376
DLA-0912,Appartement entier - Logbessou,Logbessou,Appartement entier,27000.0,,4.73,180,0.54,437400,False,simulated,2026-06-08T22:46:06.067386
DLA-0913,Appartement entier - Deido,Deido,Appartement entier,16500.0,,4.16,124,0.73,361350,True,simulated,2026-06-08T22:46:06.067399
DLA-0914,Chambre privee - Bonapriso,Bonapriso,Chambre privee,31000.0,,3.9,182,0.8,744000,True,simulated,2026-06-08T22:46:06.067409
DLA-0915,Chambre privee - Bonanjo,Bonanjo,Chambre privee,45500.0,,4.91,3,0.69,941850,False,simulated,2026-06-08T22:46:06.067418
DLA-0916,Appartement entier - Deido,Deido,Appartement entier,22000.0,,3.97,107,0.64,422400,True,simulated,2026-06-08T22:46:06.067430
DLA-0917,Villa - Deido,Deido,Villa,19500.0,,4.18,134,0.63,368550,False,simulated,2026-06-08T22:46:06.067439
DLA-0918,Appartement entier - New Bell,New Bell,Appartement entier,9500.0,,4.33,6,0.84,239400,False,simulated,2026-06-08T22:46:06.067450
DLA-0919,Chambre privee - New Bell,New Bell,Chambre privee,13500.0,,4.36,125,0.59,238950,False,simulated,2026-06-08T22:46:06.067459
DLA-0920,Studio - Bonapriso,Bonapriso,Studio,49000.0,,4.48,135,0.75,1102500,False,simulated,2026-06-08T22:46:06.067469
DLA-0921,Chambre privee - New Bell,New Bell,Chambre privee,17500.0,,3.95,154,0.67,351750,True,simulated,2026-06-08T22:46:06.067479
DLA-0922,Appartement entier - Bali,Bali,Appartement entier,47500.0,,4.64,72,0.51,726750,True,simulated,2026-06-08T22:46:06.067488
DLA-0923,Appartement entier - New Bell,New Bell,Appartement entier,17000.0,,4.26,74,0.51,260100,False,simulated,2026-06-08T22:46:06.067498
DLA-0924,Studio - Bonapriso,Bonapriso,Studio,37500.0,,3.9,199,0.55,618750,True,simulated,2026-06-08T22:46:06.067508
DLA-0925,Appartement entier - Logbessou,Logbessou,Appartement entier,15500.0,,4.82,87,0.65,302250,False,simulated,2026-06-08T22:46:06.067518
DLA-0926,Chambre privee - New Bell,New Bell,Chambre privee,14000.0,,4.88,131,0.61,256200,False,simulated,2026-06-08T22:46:06.067531
DLA-0927,Appartement entier - Bali,Bali,Appartement entier,37000.0,,4.71,52,0.82,910200,False,simulated,2026-06-08T22:46:06.067540
DLA-0928,Appartement entier - Makepe,Makepe,Appartement entier,13000.0,,3.94,124,0.68,265200,False,simulated,2026-06-08T22:46:06.067551
DLA-0929,Appartement entier - Bali,Bali,Appartement entier,28000.0,,4.63,113,0.59,495600,False,simulated,2026-06-08T22:46:06.067560
DLA-0930,Appartement entier - Akwa,Akwa,Appartement entier,23500.0,,4.57,167,0.49,345450,False,simulated,2026-06-08T22:46:06.067570
DLA-0931,Appartement entier - Akwa,Akwa,Appartement entier,28500.0,,4.93,65,0.63,538650,False,simulated,2026-06-08T22:46:06.067580
DLA-0932,Appartement entier - Akwa,Akwa,Appartement entier,20500.0,,4.23,179,0.69,424350,False,simulated,2026-06-08T22:46:06.067592
DLA-0933,Studio - Bali,Bali,Studio,42000.0,,4.08,55,0.68,856800,False,simulated,2026-06-08T22:46:06.067602
DLA-0934,Chambre privee - Bonanjo,Bonanjo,Chambre privee,50500.0,,3.9,114,0.49,742350,False,simulated,2026-06-08T22:46:06.067611
DLA-0935,Chambre privee - New Bell,New Bell,Chambre privee,16500.0,,4.99,29,0.48,237600,False,simulated,2026-06-08T22:46:06.067621
DLA-0936,Appartement entier - Makepe,Makepe,Appartement entier,12000.0,,4.45,26,0.65,234000,False,simulated,2026-06-08T22:46:06.067634
DLA-0937,Appartement entier - Bonapriso,Bonapriso,Appartement entier,31000.0,,4.37,57,0.63,585900,False,simulated,2026-06-08T22:46:06.067645
DLA-0938,Chambre privee - New Bell,New Bell,Chambre privee,16000.0,,4.18,167,0.64,307200,False,simulated,2026-06-08T22:46:06.067654
DLA-0939,Appartement entier - Makepe,Makepe,Appartement entier,17500.0,,4.49,25,0.8,420000,False,simulated,2026-06-08T22:46:06.067665
DLA-0940,Villa - Deido,Deido,Villa,11000.0,,4.32,174,0.49,161700,True,simulated,2026-06-08T22:46:06.067675
DLA-0941,Appartement entier - Bali,Bali,Appartement entier,32500.0,,3.86,6,0.6,585000,True,simulated,2026-06-08T22:46:06.067686
DLA-0942,Chambre privee - Akwa,Akwa,Chambre privee,26000.0,,4.23,94,0.73,569400,False,simulated,2026-06-08T22:46:06.067696
DLA-0943,Appartement entier - Bonapriso,Bonapriso,Appartement entier,35000.0,,4.69,80,0.75,787500,False,simulated,2026-06-08T22:46:06.067707
DLA-0944,Appartement entier - Deido,Deido,Appartement entier,16500.0,,4.5,179,0.76,376200,False,simulated,2026-06-08T22:46:06.067716
DLA-0945,Appartement entier - Akwa,Akwa,Appartement entier,24000.0,,4.81,112,0.55,396000,False,simulated,2026-06-08T22:46:06.067726
DLA-0946,Studio - Bonanjo,Bonanjo,Studio,40500.0,,4.03,41,0.52,631800,True,simulated,2026-06-08T22:46:06.067737
DLA-0947,Villa - New Bell,New Bell,Villa,18000.0,,4.19,137,0.68,367200,True,simulated,2026-06-08T22:46:06.067748
DLA-0948,Appartement entier - Bonanjo,Bonanjo,Appartement entier,35000.0,,4.47,20,0.72,756000,False,simulated,2026-06-08T22:46:06.067758
DLA-0949,Appartement entier - Makepe,Makepe,Appartement entier,13500.0,,3.83,194,0.63,255150,False,simulated,2026-06-08T22:46:06.067768
DLA-0950,Studio - Akwa,Akwa,Studio,35000.0,,4.79,85,0.68,714000,False,simulated,2026-06-08T22:46:06.067781
DLA-0951,Studio - Bonapriso,Bonapriso,Studio,52000.0,,4.95,48,0.68,1060800,False,simulated,2026-06-08T22:46:06.067791
DLA-0952,Appartement entier - Deido,Deido,Appartement entier,14500.0,,4.17,168,0.46,200100,True,simulated,2026-06-08T22:46:06.067800
DLA-0953,Appartement entier - Bonanjo,Bonanjo,Appartement entier,57500.0,,3.96,114,0.56,966000,False,simulated,2026-06-08T22:46:06.067810
DLA-0954,Studio - Deido,Deido,Studio,10500.0,,4.67,137,0.71,223650,False,simulated,2026-06-08T22:46:06.067820
DLA-0955,Chambre privee - Logbessou,Logbessou,Chambre privee,20000.0,,4.39,186,0.82,492000,True,simulated,2026-06-08T22:46:06.067829
DLA-0956,Appartement entier - New Bell,New Bell,Appartement entier,15500.0,,4.36,155,0.62,288300,False,simulated,2026-06-08T22:46:06.067841
DLA-0957,Studio - Logbessou,Logbessou,Studio,20500.0,,4.89,156,0.56,344400,False,simulated,2026-06-08T22:46:06.067851
DLA-0958,Appartement entier - Logbessou,Logbessou,Appartement entier,28000.0,,4.28,76,0.57,478800,False,simulated,2026-06-08T22:46:06.067860
DLA-0959,Studio - Deido,Deido,Studio,20000.0,,4.59,15,0.63,378000,False,simulated,2026-06-08T22:46:06.067870
DLA-0960,Appartement entier - Bali,Bali,Appartement entier,50000.0,,3.92,4,0.5,750000,False,simulated,2026-06-08T22:46:06.067881
DLA-0961,Chambre privee - New Bell,New Bell,Chambre privee,14500.0,,4.48,159,0.48,208800,False,simulated,2026-06-08T22:46:06.067891
DLA-0962,Appartement entier - Deido,Deido,Appartement entier,21000.0,,3.84,178,0.74,466200,False,simulated,2026-06-08T22:46:06.067902
DLA-0963,Appartement entier - New Bell,New Bell,Appartement entier,11500.0,,4.01,6,0.72,248400,False,simulated,2026-06-08T22:46:06.067912
DLA-0964,Chambre privee - Bonanjo,Bonanjo,Chambre privee,61500.0,,4.24,51,0.8,1476000,True,simulated,2026-06-08T22:46:06.067922
DLA-0965,Chambre privee - Akwa,Akwa,Chambre privee,21500.0,,4.04,49,0.81,522450,False,simulated,2026-06-08T22:46:06.067932
DLA-0966,Appartement entier - Deido,Deido,Appartement entier,19500.0,,4.36,23,0.83,485550,False,simulated,2026-06-08T22:46:06.067944
DLA-0967,Appartement entier - Akwa,Akwa,Appartement entier,35500.0,,4.15,162,0.52,553800,False,simulated,2026-06-08T22:46:06.067955
DLA-0968,Chambre privee - Bali,Bali,Chambre privee,45500.0,,4.05,165,0.78,1064700,False,simulated,2026-06-08T22:46:06.067966
DLA-0969,Appartement entier - Makepe,Makepe,Appartement entier,24000.0,,3.95,118,0.65,468000,False,simulated,2026-06-08T22:46:06.067976
DLA-0970,Appartement entier - Bonanjo,Bonanjo,Appartement entier,62500.0,,4.83,89,0.73,1368750,False,simulated,2026-06-08T22:46:06.067988
DLA-0971,Appartement entier - New Bell,New Bell,Appartement entier,12500.0,,4.39,172,0.64,240000,False,simulated,2026-06-08T22:46:06.067999
DLA-0972,Appartement entier - Akwa,Akwa,Appartement entier,35500.0,,4.59,100,0.78,830700,True,simulated,2026-06-08T22:46:06.068010
DLA-0973,Appartement entier - Deido,Deido,Appartement entier,17500.0,,4.49,35,0.74,388500,False,simulated,2026-06-08T22:46:06.068020
DLA-0974,Appartement entier - Makepe,Makepe,Appartement entier,22500.0,,3.9,62,0.63,425250,False,simulated,2026-06-08T22:46:06.068032
DLA-0975,Chambre privee - Makepe,Makepe,Chambre privee,18500.0,,4.42,78,0.57,316350,False,simulated,2026-06-08T22:46:06.068041
DLA-0976,Appartement entier - Logbessou,Logbessou,Appartement entier,22500.0,,4.38,172,0.82,553500,True,simulated,2026-06-08T22:46:06.068053
DLA-0977,Appartement entier - Akwa,Akwa,Appartement entier,23000.0,,4.79,137,0.53,365700,False,simulated,2026-06-08T22:46:06.068062
DLA-0978,Appartement entier - Deido,Deido,Appartement entier,16000.0,,4.42,84,0.64,307200,False,simulated,2026-06-08T22:46:06.068072
DLA-0979,Appartement entier - Makepe,Makepe,Appartement entier,16500.0,,3.96,188,0.54,267300,False,simulated,2026-06-08T22:46:06.068082
DLA-0980,Appartement entier - Bonanjo,Bonanjo,Appartement entier,60500.0,,4.85,44,0.79,1433850,False,simulated,2026-06-08T22:46:06.068091
DLA-0981,Appartement entier - Makepe,Makepe,Appartement entier,26000.0,,4.71,176,0.68,530400,True,simulated,2026-06-08T22:46:06.068101
DLA-0982,Chambre privee - Deido,Deido,Chambre privee,18500.0,,4.2,198,0.7,388500,False,simulated,2026-06-08T22:46:06.068111
DLA-0983,Chambre privee - Deido,Deido,Chambre privee,15500.0,,3.86,33,0.53,246450,False,simulated,2026-06-08T22:46:06.068121
DLA-0984,Chambre privee - New Bell,New Bell,Chambre privee,11500.0,,4.41,180,0.72,248400,False,simulated,2026-06-08T22:46:06.068131
DLA-0985,Appartement entier - Logbessou,Logbessou,Appartement entier,22500.0,,4.38,52,0.55,371250,True,simulated,2026-06-08T22:46:06.068142
DLA-0986,Chambre privee - New Bell,New Bell,Chambre privee,11500.0,,4.56,22,0.79,272550,False,simulated,2026-06-08T22:46:06.068157
DLA-0987,Appartement entier - Bonanjo,Bonanjo,Appartement entier,51500.0,,4.04,184,0.65,1004250,False,simulated,2026-06-08T22:46:06.068168
DLA-0988,Appartement entier - Bonanjo,Bonanjo,Appartement entier,61500.0,,4.27,27,0.46,848700,False,simulated,2026-06-08T22:46:06.068179
DLA-0989,Chambre privee - Bonapriso,Bonapriso,Chambre privee,46500.0,,4.17,141,0.57,795150,False,simulated,2026-06-08T22:46:06.068188
DLA-0990,Chambre privee - Bonapriso,Bonapriso,Chambre privee,41000.0,,4.85,26,0.77,947100,True,simulated,2026-06-08T22:46:06.068198
DLA-0991,Appartement entier - Logbessou,Logbessou,Appartement entier,24000.0,,4.04,28,0.74,532800,False,simulated,2026-06-08T22:46:06.068209
DLA-0992,Appartement entier - Akwa,Akwa,Appartement entier,39500.0,,4.51,75,0.46,545100,True,simulated,2026-06-08T22:46:06.068218
DLA-0993,Studio - Deido,Deido,Studio,16500.0,,4.04,37,0.76,376200,False,simulated,2026-06-08T22:46:06.068227
DLA-0994,Villa - Logbessou,Logbessou,Villa,32500.0,,4.22,64,0.46,448500,False,simulated,2026-06-08T22:46:06.068237
DLA-0995,Chambre privee - New Bell,New Bell,Chambre privee,12500.0,,4.34,141,0.47,176250,False,simulated,2026-06-08T22:46:06.068249
DLA-0996,Studio - Deido,Deido,Studio,19500.0,,4.45,169,0.72,421200,False,simulated,2026-06-08T22:46:06.068260
DLA-0997,Studio - New Bell,New Bell,Studio,9000.0,,4.46,160,0.52,140400,False,simulated,2026-06-08T22:46:06.068270
DLA-0998,Appartement entier - Deido,Deido,Appartement entier,19500.0,,4.02,10,0.72,421200,False,simulated,2026-06-08T22:46:06.068280
DLA-0999,Appartement entier - Makepe,Makepe,Appartement entier,17000.0,,4.74,17,0.81,413100,False,simulated,2026-06-08T22:46:06.068291
DLA-1000,Chambre privee - Bonapriso,Bonapriso,Chambre privee,53000.0,,4.93,161,0.7,1113000,False,simulated,2026-06-08T22:46:06.068302
DLA-1001,Appartement entier - Logbessou,Logbessou,Appartement entier,31500.0,,4.62,22,0.61,576450,False,simulated,2026-06-08T22:46:06.068370
DLA-1002,Appartement entier - New Bell,New Bell,Appartement entier,13500.0,,4.18,17,0.52,210600,False,simulated,2026-06-08T22:46:06.068380
DLA-1003,Appartement entier - Akwa,Akwa,Appartement entier,39500.0,,3.88,174,0.76,900600,False,simulated,2026-06-08T22:46:06.068390
DLA-1004,Appartement entier - Deido,Deido,Appartement entier,16500.0,,4.88,83,0.76,376200,False,simulated,2026-06-08T22:46:06.068401
DLA-1005,Appartement entier - Bonanjo,Bonanjo,Appartement entier,58500.0,,4.78,123,0.73,1281150,True,simulated,2026-06-08T22:46:06.068412
DLA-1006,Chambre privee - Logbessou,Logbessou,Chambre privee,29000.0,,4.22,118,0.82,713400,False,simulated,2026-06-08T22:46:06.068423
DLA-1007,Studio - Deido,Deido,Studio,10500.0,,4.61,99,0.66,207900,False,simulated,2026-06-08T22:46:06.068434
DLA-1008,Chambre privee - Deido,Deido,Chambre privee,20000.0,,4.22,124,0.76,456000,False,simulated,2026-06-08T22:46:06.068443
DLA-1009,Studio - Makepe,Makepe,Studio,24500.0,,4.76,192,0.56,411600,False,simulated,2026-06-08T22:46:06.068453
DLA-1010,Chambre privee - Akwa,Akwa,Chambre privee,25000.0,,4.01,61,0.79,592500,False,simulated,2026-06-08T22:46:06.068461
DLA-1011,Appartement entier - Akwa,Akwa,Appartement entier,18500.0,,4.14,89,0.5,277500,False,simulated,2026-06-08T22:46:06.068471
DLA-1012,Appartement entier - Akwa,Akwa,Appartement entier,36500.0,,4.82,132,0.66,722700,False,simulated,2026-06-08T22:46:06.068481
DLA-1013,Studio - Makepe,Makepe,Studio,18000.0,,4.99,183,0.65,351000,False,simulated,2026-06-08T22:46:06.068492
DLA-1014,Villa - Logbessou,Logbessou,Villa,21000.0,,4.27,61,0.49,308700,True,simulated,2026-06-08T22:46:06.068505
DLA-1015,Chambre privee - Logbessou,Logbessou,Chambre privee,27000.0,,4.1,184,0.65,526500,True,simulated,2026-06-08T22:46:06.068515
DLA-1016,Appartement entier - Bonapriso,Bonapriso,Appartement entier,29500.0,,3.96,139,0.69,610650,False,simulated,2026-06-08T22:46:06.068526
DLA-1017,Chambre privee - Bali,Bali,Chambre privee,49000.0,,4.82,108,0.47,690900,False,simulated,2026-06-08T22:46:06.068535
DLA-1018,Chambre privee - New Bell,New Bell,Chambre privee,12500.0,,4.48,78,0.46,172500,False,simulated,2026-06-08T22:46:06.068545
DLA-1019,Chambre privee - Bonapriso,Bonapriso,Chambre privee,46000.0,,4.33,154,0.53,731400,True,simulated,2026-06-08T22:46:06.068554
DLA-1020,Studio - New Bell,New Bell,Studio,10500.0,,4.93,37,0.62,195300,False,simulated,2026-06-08T22:46:06.068563
DLA-1021,Appartement entier - Bali,Bali,Appartement entier,45500.0,,4.47,50,0.76,1037400,False,simulated,2026-06-08T22:46:06.068572
DLA-1022,Chambre privee - Bali,Bali,Chambre privee,43500.0,,4.84,162,0.56,730800,False,simulated,2026-06-08T22:46:06.068583
DLA-1023,Appartement entier - Bonapriso,Bonapriso,Appartement entier,35000.0,,4.29,90,0.46,483000,False,simulated,2026-06-08T22:46:06.068592
DLA-1024,Appartement entier - New Bell,New Bell,Appartement entier,10500.0,,4.75,174,0.53,166950,False,simulated,2026-06-08T22:46:06.068601
DLA-1025,Appartement entier - Bali,Bali,Appartement entier,39000.0,,4.13,86,0.48,561600,True,simulated,2026-06-08T22:46:06.068610
DLA-1026,Chambre privee - Bonapriso,Bonapriso,Chambre privee,50000.0,,4.83,128,0.8,1200000,False,simulated,2026-06-08T22:46:06.068622
DLA-1027,Chambre privee - New Bell,New Bell,Chambre privee,11500.0,,3.96,172,0.84,289800,False,simulated,2026-06-08T22:46:06.068632
DLA-1028,Chambre privee - Akwa,Akwa,Chambre privee,24000.0,,3.91,81,0.55,396000,False,simulated,2026-06-08T22:46:06.068642
DLA-1029,Appartement entier - Bonanjo,Bonanjo,Appartement entier,49000.0,,3.87,44,0.64,940800,True,simulated,2026-06-08T22:46:06.068654
DLA-1030,Chambre privee - Akwa,Akwa,Chambre privee,39500.0,,4.18,71,0.5,592500,False,simulated,2026-06-08T22:46:06.068663
DLA-1031,Appartement entier - Bonanjo,Bonanjo,Appartement entier,44500.0,,4.38,53,0.46,614100,False,simulated,2026-06-08T22:46:06.068672
DLA-1032,Appartement entier - Bonapriso,Bonapriso,Appartement entier,53500.0,,4.13,161,0.7,1123500,False,simulated,2026-06-08T22:46:06.068682
DLA-1033,Appartement entier - Makepe,Makepe,Appartement entier,13500.0,,4.38,177,0.52,210600,False,simulated,2026-06-08T22:46:06.068691
DLA-1034,Chambre privee - Bonanjo,Bonanjo,Chambre privee,36000.0,,4.71,199,0.48,518400,False,simulated,2026-06-08T22:46:06.068700
DLA-1035,Studio - Bonapriso,Bonapriso,Studio,38500.0,,3.96,88,0.65,750750,False,simulated,2026-06-08T22:46:06.068709
DLA-1036,Chambre privee - Makepe,Makepe,Chambre privee,27000.0,,3.82,6,0.52,421200,False,simulated,2026-06-08T22:46:06.068720
DLA-1037,Villa - Bonapriso,Bonapriso,Villa,33500.0,,4.52,110,0.7,703500,True,simulated,2026-06-08T22:46:06.068729
DLA-1038,Chambre privee - Akwa,Akwa,Chambre privee,29500.0,,4.7,145,0.75,663750,True,simulated,2026-06-08T22:46:06.068737
DLA-1039,Chambre privee - Logbessou,Logbessou,Chambre privee,15500.0,,4.89,155,0.51,237150,False,simulated,2026-06-08T22:46:06.068747
DLA-1040,Appartement entier - Bonapriso,Bonapriso,Appartement entier,47500.0,,3.93,58,0.54,769500,True,simulated,2026-06-08T22:46:06.068757
DLA-1041,Studio - Makepe,Makepe,Studio,15000.0,,4.59,65,0.81,364500,False,simulated,2026-06-08T22:46:06.068769
DLA-1042,Appartement entier - Bonanjo,Bonanjo,Appartement entier,61500.0,,4.78,81,0.5,922500,False,simulated,2026-06-08T22:46:06.068779
DLA-1043,Appartement entier - Akwa,Akwa,Appartement entier,26500.0,,4.43,64,0.53,421350,False,simulated,2026-06-08T22:46:06.068788
DLA-1044,Appartement entier - Deido,Deido,Appartement entier,10000.0,,4.21,78,0.81,243000,False,simulated,2026-06-08T22:46:06.068798
DLA-1045,Chambre privee - Makepe,Makepe,Chambre privee,21000.0,,4.97,122,0.47,296100,False,simulated,2026-06-08T22:46:06.068808
DLA-1046,Appartement entier - Bonapriso,Bonapriso,Appartement entier,38000.0,,4.32,166,0.53,604200,False,simulated,2026-06-08T22:46:06.068821
DLA-1047,Chambre privee - Akwa,Akwa,Chambre privee,35500.0,,4.34,129,0.85,905250,False,simulated,2026-06-08T22:46:06.068830
DLA-1048,Chambre privee - Bonapriso,Bonapriso,Chambre privee,48000.0,,4.88,92,0.7,1008000,False,simulated,2026-06-08T22:46:06.068839
DLA-1049,Villa - New Bell,New Bell,Villa,18000.0,,3.93,158,0.52,280800,True,simulated,2026-06-08T22:46:06.068849
DLA-1050,Studio - Logbessou,Logbessou,Studio,26000.0,,3.95,45,0.77,600600,False,simulated,2026-06-08T22:46:06.068858
DLA-1051,Chambre privee - Bonanjo,Bonanjo,Chambre privee,65000.0,,4.06,192,0.72,1404000,True,simulated,2026-06-08T22:46:06.068868
DLA-1052,Chambre privee - Bonapriso,Bonapriso,Chambre privee,36000.0,,4.32,135,0.46,496800,False,simulated,2026-06-08T22:46:06.068876
DLA-1053,Chambre privee - Bonapriso,Bonapriso,Chambre privee,33500.0,,4.39,143,0.68,683400,True,simulated,2026-06-08T22:46:06.068885
DLA-1054,Chambre privee - Akwa,Akwa,Chambre privee,23000.0,,4.97,11,0.61,420900,True,simulated,2026-06-08T22:46:06.068894
DLA-1055,Appartement entier - Deido,Deido,Appartement entier,19500.0,,4.64,121,0.84,491400,False,simulated,2026-06-08T22:46:06.068904
DLA-1056,Appartement entier - Logbessou,Logbessou,Appartement entier,22000.0,,3.85,108,0.54,356400,False,simulated,2026-06-08T22:46:06.068916
DLA-1057,Chambre privee - Makepe,Makepe,Chambre privee,15000.0,,4.66,186,0.82,369000,False,simulated,2026-06-08T22:46:06.068926
DLA-1058,Chambre privee - New Bell,New Bell,Chambre privee,9500.0,,4.8,191,0.78,222300,False,simulated,2026-06-08T22:46:06.068940
DLA-1059,Appartement entier - Bonanjo,Bonanjo,Appartement entier,39000.0,,4.5,143,0.63,737100,False,simulated,2026-06-08T22:46:06.068949
DLA-1060,Appartement entier - New Bell,New Bell,Appartement entier,15500.0,,3.86,155,0.59,274350,False,simulated,2026-06-08T22:46:06.068958
DLA-1061,Studio - Bonanjo,Bonanjo,Studio,49000.0,,4.67,53,0.56,823200,False,simulated,2026-06-08T22:46:06.068968
DLA-1062,Appartement entier - Akwa,Akwa,Appartement entier,18500.0,,4.15,138,0.73,405150,False,simulated,2026-06-08T22:46:06.068978
DLA-1063,Appartement entier - Logbessou,Logbessou,Appartement entier,17000.0,,4.36,56,0.81,413100,False,simulated,2026-06-08T22:46:06.068987
DLA-1064,Appartement entier - New Bell,New Bell,Appartement entier,10500.0,,4.2,46,0.51,160650,False,simulated,2026-06-08T22:46:06.068996
DLA-1065,Appartement entier - Logbessou,Logbessou,Appartement entier,28500.0,,4.85,149,0.6,513000,False,simulated,2026-06-08T22:46:06.069007
DLA-1066,Chambre privee - Akwa,Akwa,Chambre privee,23500.0,,4.92,101,0.56,394800,False,simulated,2026-06-08T22:46:06.069017
DLA-1067,Appartement entier - New Bell,New Bell,Appartement entier,8000.0,,4.32,182,0.74,177600,False,simulated,2026-06-08T22:46:06.069027
DLA-1068,Appartement entier - Bonapriso,Bonapriso,Appartement entier,54500.0,,4.54,24,0.71,1160850,False,simulated,2026-06-08T22:46:06.069037
DLA-1069,Appartement entier - Bali,Bali,Appartement entier,32000.0,,4.53,66,0.72,691200,False,simulated,2026-06-08T22:46:06.069046
DLA-1070,Appartement entier - New Bell,New Bell,Appartement entier,17500.0,,3.94,13,0.62,325500,True,simulated,2026-06-08T22:46:06.069055
DLA-1071,Appartement entier - Bali,Bali,Appartement entier,47500.0,,4.96,121,0.64,912000,False,simulated,2026-06-08T22:46:06.069065
DLA-1072,Chambre privee - Bonanjo,Bonanjo,Chambre privee,63500.0,,3.81,58,0.61,1162050,False,simulated,2026-06-08T22:46:06.069074
DLA-1073,Appartement entier - Deido,Deido,Appartement entier,13500.0,,4.45,194,0.64,259200,False,simulated,2026-06-08T22:46:06.069083
DLA-1074,Appartement entier - Bali,Bali,Appartement entier,48000.0,,4.08,58,0.5,720000,False,simulated,2026-06-08T22:46:06.069092
DLA-1075,Appartement entier - Bonanjo,Bonanjo,Appartement entier,65000.0,,4.49,55,0.59,1150500,True,simulated,2026-06-08T22:46:06.069102
DLA-1076,Chambre privee - Bali,Bali,Chambre privee,39500.0,,3.97,11,0.55,651750,False,simulated,2026-06-08T22:46:06.069112
DLA-1077,Villa - Bonapriso,Bonapriso,Villa,38000.0,,3.81,12,0.5,570000,True,simulated,2026-06-08T22:46:06.069124
DLA-1078,Chambre privee - Bonanjo,Bonanjo,Chambre privee,54500.0,,4.29,123,0.79,1291650,False,simulated,2026-06-08T22:46:06.069133
DLA-1079,Chambre privee - Akwa,Akwa,Chambre privee,18500.0,,4.42,37,0.54,299700,False,simulated,2026-06-08T22:46:06.069143
DLA-1080,Appartement entier - Akwa,Akwa,Appartement entier,36000.0,,4.42,43,0.47,507600,False,simulated,2026-06-08T22:46:06.069218
DLA-1081,Chambre privee - Akwa,Akwa,Chambre privee,22500.0,,3.98,184,0.61,411750,False,simulated,2026-06-08T22:46:06.069235
DLA-1082,Chambre privee - Logbessou,Logbessou,Chambre privee,35000.0,,4.59,140,0.81,850500,False,simulated,2026-06-08T22:46:06.069250
DLA-1083,Chambre privee - New Bell,New Bell,Chambre privee,14000.0,,4.23,92,0.79,331800,False,simulated,2026-06-08T22:46:06.069264
DLA-1084,Appartement entier - Logbessou,Logbessou,Appartement entier,24000.0,,4.21,166,0.74,532800,True,simulated,2026-06-08T22:46:06.069282
DLA-1085,Appartement entier - Deido,Deido,Appartement entier,19000.0,,4.34,21,0.6,342000,False,simulated,2026-06-08T22:46:06.069299
DLA-1086,Appartement entier - New Bell,New Bell,Appartement entier,12000.0,,3.98,159,0.75,270000,False,simulated,2026-06-08T22:46:06.069324
DLA-1087,Appartement entier - Akwa,Akwa,Appartement entier,36000.0,,4.65,147,0.78,842400,False,simulated,2026-06-08T22:46:06.069348
